name,brand,model,price,old_price,currency,discount,rating,reviews,url,source_site,scraped_at
SAMSUNG GALAXY S26 12+256GB COBALT VIOLET SAMSUNG + MONTRE GALAXY WATCH8 40MM SILVER SAMSUNG,samsung,S26,12540.0,12989.0,DH,3%,,,https://www.electroplanet.ma/pcac31241041-pack-galaxy-s26-12-256gb-cobalt-violet-samsung-montre-galaxy-watch8-40mm-silver-samsung.html,electroplanet,2026-04-21T19:40:26.996115
SAMSUNG GALAXY S26 12+512GB BLACK SAMSUNG + MONTRE GALAXY WATCH8 40MM SILVER SAMSUNG,samsung,S26,14040.0,14489.0,DH,3%,,,https://www.electroplanet.ma/pcac31241071-pack-galaxy-s26-12-512gb-black-samsung-montre-galaxy-watch8-40mm-silver-samsung.html,electroplanet,2026-04-21T19:40:29.173022
SAMSUNG GALAXY S26 12+256GB COBALT VIOLET SAMSUNG + MONTRE GALAXY WATCH8 40MM GRAPHITE SAMSUNG,samsung,S26,12540.0,12989.0,DH,3%,,,https://www.electroplanet.ma/pcac3124104-pack-galaxy-s26-12-256gb-cobalt-violet-samsung-montre-galaxy-watch8-40mm-graphite-samsung.html,electroplanet,2026-04-21T19:40:31.351369
SAMSUNG ECOUTEURS GALAXY BUDS 4 WHITE SAMSUNG,samsung,Unknown,199.0,399.0,DH,50%,,,https://www.electroplanet.ma/p3130186-ecouteurs-galaxy-buds-4-white-samsung.html,electroplanet,2026-04-21T19:40:33.530594
SAMSUNG ECOUTEURS GALAXY BUDS 4 BLACK SAMSUNG,samsung,Unknown,49.0,149.0,DH,67%,,,https://www.electroplanet.ma/p3130185-ecouteurs-galaxy-buds-4-black-samsung.html,electroplanet,2026-04-21T19:40:35.767756
SAMSUNG GALAXY S26ULTRA 12+256GB SKY BLUE SAMSUNG,samsung,S26,13990.0,,DH,,,,https://www.electroplanet.ma/p3124121-galaxy-s26ultra-12-256gb-sky-blue-samsung.html,electroplanet,2026-04-21T19:40:37.949099
SAMSUNG GALAXY S26ULTRA 12+256GB COBALT VIOLET SAMSUNG,samsung,S26,2999.0,3249.0,DH,8%,,,https://www.electroplanet.ma/p3124120-galaxy-s26ultra-12-256gb-cobalt-violet-samsung.html,electroplanet,2026-04-21T19:40:40.350219
SAMSUNG GALAXY S26ULTRA 12+256GB BLACK SAMSUNG,samsung,S26,2999.0,3249.0,DH,8%,,,https://www.electroplanet.ma/p3124119-galaxy-s26ultra-12-256gb-black-samsung.html,electroplanet,2026-04-21T19:40:45.646773
SAMSUNG GALAXY S26PLUS 12+512GB COBALT VIOLET SAMSUNG,samsung,S26,13490.0,13990.0,DH,4%,,,https://www.electroplanet.ma/p3124116-galaxy-s26plus-12-512gb-cobalt-violet-samsung.html,electroplanet,2026-04-21T19:41:01.015760
SAMSUNG GALAXY S26 12+256GB BLACK SAMSUNG,samsung,S26,9990.0,,DH,,,,https://www.electroplanet.ma/p3124103-galaxy-s26-12-256gb-black-samsung.html,electroplanet,2026-04-21T19:41:03.312460
SAMSUNG SMART GALAXY A17 (5G) 4+128GB BLACK SAMSUNG,samsung,Unknown,1990.0,,DH,,,,https://www.electroplanet.ma/p3110380-smart-galaxy-a17-5g-4-128gb-black-samsung.html,electroplanet,2026-04-21T19:41:05.525596
SAMSUNG SMART GALAXY A17 (5G) 8+256GB LIGHT BLUE SAMSUNG,samsung,Unknown,2990.0,,DH,,,,https://www.electroplanet.ma/p3110382-smart-galaxy-a17-5g-8-256gb-light-blue-samsung.html,electroplanet,2026-04-21T19:41:07.724877
SAMSUNG SMART GALAXY A17 (5G) 8+256GB GRAY SAMSUNG,samsung,Unknown,2990.0,,DH,,,,https://www.electroplanet.ma/p3110381-smart-galaxy-a17-5g-8-256gb-gray-samsung.html,electroplanet,2026-04-21T19:41:10.031503
SAMSUNG SMART GALAXY A17 (5G) 8+256GB BLACK SAMSUNG,samsung,Unknown,2990.0,,DH,,,,https://www.electroplanet.ma/p3110383-smart-galaxy-a17-5g-8-256gb-black-samsung.html,electroplanet,2026-04-21T19:41:13.334805
SAMSUNG SMART GALAXY A17 (5G) 4+128GB LIGHT BLUE SAMSUNG,samsung,Unknown,1990.0,,DH,,,,https://www.electroplanet.ma/p3110379-smart-galaxy-a17-5g-4-128gb-light-blue-samsung.html,electroplanet,2026-04-21T19:41:18.487859
SAMSUNG SMART GALAXY A17 (5G) 4+128GB GRAY SAMSUNG,samsung,Unknown,1990.0,,DH,,,,https://www.electroplanet.ma/p3110378-smart-galaxy-a17-5g-4-128gb-gray-samsung.html,electroplanet,2026-04-21T19:41:20.844039
SAMSUNG SMARTGALAXY S25FE 8G/256G WHITE SAMSUNG,samsung,S25,6639.0,6990.0,DH,5%,,,https://www.electroplanet.ma/p3104910-smartgalaxy-s25fe-8g-256g-white-samsung.html,electroplanet,2026-04-21T19:41:23.039692
SAMSUNG SMART GALAXY S25FE 8G/256G BLACK SAMSUNG,samsung,S25,6990.0,,DH,,,,https://www.electroplanet.ma/p3104909-smart-galaxy-s25fe-8g-256g-black-samsung.html,electroplanet,2026-04-21T19:41:25.246063
